Date,Time,Temperature,Humidity,Light,DateTime
2018/10/12,11:15:50,72.3,54.6,877.7,20181012111550
2018/10/12,11:15:52,75.3,54.9,862.9,20181012111552
2018/10/12,11:15:54,78.1,54.9,845.3,20181012111554
2018/10/12,11:15:56,80.6,54.8,825.8,20181012111556
2018/10/12,11:15:58,82.5,54.4,805.1,20181012111558
2018/10/12,11:16:00,84.0,53.8,784.2,20181012111600
2018/10/12,11:16:02,84.8,53.1,764.0,20181012111602
2018/10/12,11:16:04,84.9,52.2,745.4,20181012111604
2018/10/12,11:16:06,84.4,51.2,729.2,20181012111606
2018/10/12,11:16:08,83.3,50.2,716.0,20181012111608
2018/10/12,11:16:10,81.6,49.2,706.5,20181012111610
2018/10/12,11:16:12,79.4,48.2,701.2,20181012111612
2018/10/12,11:16:14,76.7,47.2,700.1,20181012111614
2018/10/12,11:16:16,73.8,46.4,703.4,20181012111616
2018/10/12,11:16:18,70.7,45.8,710.9,20181012111618
2018/10/12,11:16:20,67.6,45.3,722.4,20181012111620
2018/10/12,11:16:22,64.5,45.0,737.2,20181012111622
2018/10/12,11:16:24,61.8,45.0,754.7,20181012111624
2018/10/12,11:16:26,59.3,45.1,774.3,20181012111626
2018/10/12,11:16:28,57.4,45.5,794.9,20181012111628
2018/10/12,11:16:30,55.9,46.1,815.8,20181012111630
2018/10/12,11:16:32,55.1,46.8,836.0,20181012111632
2018/10/12,11:16:34,55.0,47.7,854.6,20181012111634
2018/10/12,11:16:36,55.5,48.7,870.9,20181012111636
2018/10/12,11:16:38,56.6,49.7,884.0,20181012111638
2018/10/12,11:16:40,58.3,50.7,893.4,20181012111640
2018/10/12,11:16:42,60.5,51.8,898.8,20181012111642
2018/10/12,11:16:44,63.2,52.7,899.8,20181012111644
2018/10/12,11:16:46,66.1,53.5,896.5,20181012111646
2018/10/12,11:16:48,69.2,54.2,888.9,20181012111648
2018/10/12,11:16:50,72.3,54.6,877.4,20181012111650
2018/10/12,11:16:52,75.4,54.9,862.6,20181012111652
2018/10/12,11:16:54,78.2,54.9,845.0,20181012111654
2018/10/12,11:16:56,80.6,54.8,825.5,20181012111656
2018/10/12,11:16:58,82.6,54.4,804.8,20181012111658
2018/10/12,11:17:00,84.0,53.8,783.9,20181012111700
2018/10/12,11:17:02,84.8,53.1,763.7,20181012111702
2018/10/12,11:17:04,84.9,52.2,745.1,20181012111704
2018/10/12,11:17:06,84.4,51.2,728.9,20181012111706
2018/10/12,11:17:08,83.3,50.2,715.8,20181012111708
2018/10/12,11:17:10,81.6,49.1,706.4,20181012111710
2018/10/12,11:17:12,79.3,48.1,701.1,20181012111712
2018/10/12,11:17:14,76.7,47.2,700.1,20181012111714
2018/10/12,11:17:16,73.8,46.4,703.5,20181012111716
2018/10/12,11:17:18,70.7,45.7,711.1,20181012111718
2018/10/12,11:17:20,67.5,45.3,722.6,20181012111720
2018/10/12,11:17:22,64.5,45.0,737.4,20181012111722
2018/10/12,11:17:24,61.7,45.0,755.0,20181012111724
2018/10/12,11:17:26,59.3,45.1,774.6,20181012111726
2018/10/12,11:17:28,57.3,45.5,795.3,20181012111728
2018/10/12,11:17:30,55.9,46.1,816.2,20181012111730
2018/10/12,11:17:32,55.1,46.8,836.3,20181012111732
2018/10/12,11:17:34,55.0,47.7,854.9,20181012111734
2018/10/12,11:17:36,55.5,48.7,871.1,20181012111736
2018/10/12,11:17:38,56.6,49.7,884.2,20181012111738
2018/10/12,11:17:40,58.4,50.8,893.5,20181012111740
2018/10/12,11:17:42,60.6,51.8,898.8,20181012111742
2018/10/12,11:17:44,63.2,52.7,899.8,20181012111744
2018/10/12,11:17:46,66.2,53.5,896.4,20181012111746
2018/10/12,11:17:48,69.3,54.2,888.7,20181012111748
2018/10/12,11:17:50,72.4,54.6,877.2,20181012111750
2018/10/12,11:17:52,75.4,54.9,862.3,20181012111752
2018/10/12,11:17:54,78.2,54.9,844.7,20181012111754
2018/10/12,11:17:56,80.6,54.8,825.1,20181012111756
2018/10/12,11:17:58,82.6,54.4,804.4,20181012111758
2018/10/12,11:18:00,84.0,53.8,783.6,20181012111800
2018/10/12,11:18:02,84.8,53.1,763.4,20181012111802
2018/10/12,11:18:04,84.9,52.2,744.8,20181012111804
2018/10/12,11:18:06,84.4,51.2,728.7,20181012111806
2018/10/12,11:18:08,83.3,50.2,715.6,20181012111808
2018/10/12,11:18:10,81.5,49.1,706.3,20181012111810
2018/10/12,11:18:12,79.3,48.1,701.1,20181012111812
2018/10/12,11:18:14,76.6,47.2,700.1,20181012111814
2018/10/12,11:18:16,73.7,46.4,703.6,20181012111816
2018/10/12,11:18:18,70.6,45.7,711.2,20181012111818
2018/10/12,11:18:20,67.5,45.3,722.8,20181012111820
2018/10/12,11:18:22,64.4,45.0,737.7,20181012111822
2018/10/12,11:18:24,61.7,45.0,755.4,20181012111824
2018/10/12,11:18:26,59.2,45.1,775.0,20181012111826
2018/10/12,11:18:28,57.3,45.5,795.6,20181012111828
2018/10/12,11:18:30,55.9,46.1,816.5,20181012111830
2018/10/12,11:18:32,55.1,46.8,836.7,20181012111832
2018/10/12,11:18:34,55.0,47.7,855.2,20181012111834
2018/10/12,11:18:36,55.5,48.7,871.3,20181012111836
2018/10/12,11:18:38,56.7,49.7,884.4,20181012111838
2018/10/12,11:18:40,58.4,50.8,893.7,20181012111840
2018/10/12,11:18:42,60.6,51.8,898.9,20181012111842
2018/10/12,11:18:44,63.3,52.7,899.8,20181012111844
2018/10/12,11:18:46,66.2,53.5,896.3,20181012111846
2018/10/12,11:18:48,69.3,54.2,888.6,20181012111848
2018/10/12,11:18:50,72.5,54.6,877.0,20181012111850
2018/10/12,11:18:52,75.5,54.9,862.0,20181012111852
2018/10/12,11:18:54,78.3,54.9,844.4,20181012111854
2018/10/12,11:18:56,80.7,54.8,824.8,20181012111856
2018/10/12,11:18:58,82.6,54.4,804.1,20181012111858
2018/10/12,11:19:00,84.0,53.8,783.2,20181012111900
2018/10/12,11:19:02,84.8,53.1,763.1,20181012111902
2018/10/12,11:19:04,84.9,52.2,744.5,20181012111904
2018/10/12,11:19:06,84.4,51.2,728.4,20181012111906
2018/10/12,11:19:08,83.2,50.2,715.5,20181012111908
2018/10/12,11:19:10,81.5,49.1,706.2,20181012111910
2018/10/12,11:19:12,79.3,48.1,701.0,20181012111912
2018/10/12,11:19:14,76.6,47.2,700.2,20181012111914
2018/10/12,11:19:16,73.7,46.4,703.7,20181012111916
2018/10/12,11:19:18,70.6,45.7,711.4,20181012111918
2018/10/12,11:19:20,67.4,45.3,723.0,20181012111920
2018/10/12,11:19:22,64.4,45.0,738.0,20181012111922
2018/10/12,11:19:24,61.6,45.0,755.7,20181012111924
2018/10/12,11:19:26,59.2,45.1,775.3,20181012111926
2018/10/12,11:19:28,57.3,45.5,796.0,20181012111928
2018/10/12,11:19:30,55.9,46.1,816.9,20181012111930
2018/10/12,11:19:32,55.1,46.9,837.0,20181012111932
2018/10/12,11:19:34,55.0,47.7,855.5,20181012111934
2018/10/12,11:19:36,55.5,48.7,871.6,20181012111936
2018/10/12,11:19:38,56.7,49.8,884.5,20181012111938
2018/10/12,11:19:40,58.4,50.8,893.8,20181012111940
2018/10/12,11:19:42,60.7,51.8,898.9,20181012111942
2018/10/12,11:19:44,63.3,52.7,899.7,20181012111944
2018/10/12,11:19:46,66.3,53.5,896.2,20181012111946
2018/10/12,11:19:48,69.4,54.2,888.4,20181012111948
2018/10/12,11:19:50,72.5,54.6,876.8,20181012111950
2018/10/12,11:19:52,75.5,54.9,861.8,20181012111952
2018/10/12,11:19:54,78.3,54.9,844.1,20181012111954
2018/10/12,11:19:56,80.7,54.8,824.4,20181012111956
2018/10/12,11:19:58,82.6,54.4,803.7,20181012111958
2018/10/12,11:20:00,84.0,53.8,782.9,20181012112000
2018/10/12,11:20:02,84.8,53.0,762.7,20181012112002
2018/10/12,11:20:04,84.9,52.2,744.2,20181012112004
2018/10/12,11:20:06,84.4,51.2,728.2,20181012112006
2018/10/12,11:20:08,83.2,50.1,715.3,20181012112008
2018/10/12,11:20:10,81.5,49.1,706.1,20181012112010
2018/10/12,11:20:12,79.2,48.1,701.0,20181012112012
2018/10/12,11:20:14,76.6,47.2,700.2,20181012112014
2018/10/12,11:20:16,73.6,46.4,703.8,20181012112016
2018/10/12,11:20:18,70.5,45.7,711.6,20181012112018
2018/10/12,11:20:20,67.4,45.3,723.2,20181012112020
2018/10/12,11:20:22,64.4,45.0,738.3,20181012112022
2018/10/12,11:20:24,61.6,45.0,756.0,20181012112024
2018/10/12,11:20:26,59.2,45.1,775.6,20181012112026
2018/10/12,11:20:28,57.2,45.5,796.3,20181012112028
2018/10/12,11:20:30,55.9,46.1,817.2,20181012112030
2018/10/12,11:20:32,55.1,46.9,837.3,20181012112032
2018/10/12,11:20:34,55.0,47.8,855.8,20181012112034
2018/10/12,11:20:36,55.5,48.7,871.8,20181012112036
2018/10/12,11:20:38,56.7,49.8,884.7,20181012112038
2018/10/12,11:20:40,58.5,50.8,893.9,20181012112040
2018/10/12,11:20:42,60.7,51.8,899.0,20181012112042
2018/10/12,11:20:44,63.4,52.7,899.7,20181012112044
2018/10/12,11:20:46,66.3,53.5,896.1,20181012112046
2018/10/12,11:20:48,69.4,54.2,888.2,20181012112048
2018/10/12,11:20:50,72.6,54.6,876.5,20181012112050
2018/10/12,11:20:52,75.6,54.9,861.5,20181012112052
2018/10/12,11:20:54,78.3,54.9,843.8,20181012112054
2018/10/12,11:20:56,80.7,54.8,824.1,20181012112056
2018/10/12,11:20:58,82.7,54.4,803.4,20181012112058
2018/10/12,11:21:00,84.0,53.8,782.5,20181012112100
2018/10/12,11:21:02,84.8,53.0,762.4,20181012112102
2018/10/12,11:21:04,84.9,52.1,744.0,20181012112104
2018/10/12,11:21:06,84.4,51.2,727.9,20181012112106
2018/10/12,11:21:08,83.2,50.1,715.1,20181012112108
2018/10/12,11:21:10,81.4,49.1,705.9,20181012112110
2018/10/12,11:21:12,79.2,48.1,700.9,20181012112112
2018/10/12,11:21:14,76.5,47.1,700.2,20181012112114
2018/10/12,11:21:16,73.6,46.3,703.9,20181012112116
2018/10/12,11:21:18,70.4,45.7,711.7,20181012112118
2018/10/12,11:21:20,67.3,45.2,723.5,20181012112120
2018/10/12,11:21:22,64.3,45.0,738.5,20181012112122
2018/10/12,11:21:24,61.5,45.0,756.3,20181012112124
2018/10/12,11:21:26,59.1,45.1,776.0,20181012112126
2018/10/12,11:21:28,57.2,45.5,796.7,20181012112128
2018/10/12,11:21:30,55.8,46.1,817.6,20181012112130
2018/10/12,11:21:32,55.1,46.9,837.6,20181012112132
2018/10/12,11:21:34,55.0,47.8,856.1,20181012112134
2018/10/12,11:21:36,55.5,48.8,872.1,20181012112136
2018/10/12,11:21:38,56.7,49.8,884.9,20181012112138
2018/10/12,11:21:40,58.5,50.8,894.0,20181012112140
2018/10/12,11:21:42,60.8,51.8,899.0,20181012112142
2018/10/12,11:21:44,63.4,52.8,899.7,20181012112144
2018/10/12,11:21:46,66.4,53.6,896.0,20181012112146
2018/10/12,11:21:48,69.5,54.2,888.1,20181012112148
2018/10/12,11:21:50,72.6,54.7,876.3,20181012112150
2018/10/12,11:21:52,75.6,54.9,861.2,20181012112152
2018/10/12,11:21:54,78.4,54.9,843.4,20181012112154
2018/10/12,11:21:56,80.8,54.8,823.8,20181012112156
2018/10/12,11:21:58,82.7,54.4,803.0,20181012112158
2018/10/12,11:22:00,84.1,53.8,782.2,20181012112200
2018/10/12,11:22:02,84.8,53.0,762.1,20181012112202
2018/10/12,11:22:04,84.9,52.1,743.7,20181012112204
2018/10/12,11:22:06,84.4,51.1,727.7,20181012112206
2018/10/12,11:22:08,83.2,50.1,714.9,20181012112208
2018/10/12,11:22:10,81.4,49.1,705.8,20181012112210
2018/10/12,11:22:12,79.1,48.1,700.9,20181012112212
2018/10/12,11:22:14,76.5,47.1,700.2,20181012112214
2018/10/12,11:22:16,73.5,46.3,704.0,20181012112216
2018/10/12,11:22:18,70.4,45.7,711.9,20181012112218
2018/10/12,11:22:20,67.3,45.2,723.7,20181012112220
2018/10/12,11:22:22,64.3,45.0,738.8,20181012112222
2018/10/12,11:22:24,61.5,45.0,756.6,20181012112224
2018/10/12,11:22:26,59.1,45.2,776.3,20181012112226
2018/10/12,11:22:28,57.2,45.5,797.0,20181012112228
2018/10/12,11:22:30,55.8,46.1,817.9,20181012112230
2018/10/12,11:22:32,55.1,46.9,838.0,20181012112232
2018/10/12,11:22:34,55.0,47.8,856.4,20181012112234
2018/10/12,11:22:36,55.6,48.8,872.3,20181012112236
2018/10/12,11:22:38,56.8,49.8,885.1,20181012112238
2018/10/12,11:22:40,58.5,50.9,894.1,20181012112240
2018/10/12,11:22:42,60.8,51.9,899.1,20181012112242
2018/10/12,11:22:44,63.5,52.8,899.7,20181012112244
2018/10/12,11:22:46,66.4,53.6,895.9,20181012112246
2018/10/12,11:22:48,69.5,54.2,887.9,20181012112248
2018/10/12,11:22:50,72.7,54.7,876.1,20181012112250
2018/10/12,11:22:52,75.7,54.9,860.9,20181012112252
2018/10/12,11:22:54,78.4,54.9,843.1,20181012112254
2018/10/12,11:22:56,80.8,54.7,823.4,20181012112256
2018/10/12,11:22:58,82.7,54.3,802.7,20181012112258
2018/10/12,11:23:00,84.1,53.8,781.8,20181012112300
2018/10/12,11:23:02,84.8,53.0,761.8,20181012112302
2018/10/12,11:23:04,84.9,52.1,743.4,20181012112304
2018/10/12,11:23:06,84.3,51.1,727.5,20181012112306
2018/10/12,11:23:08,83.1,50.1,714.7,20181012112308
2018/10/12,11:23:10,81.4,49.0,705.7,20181012112310
2018/10/12,11:23:12,79.1,48.0,700.8,20181012112312
2018/10/12,11:23:14,76.4,47.1,700.3,20181012112314
2018/10/12,11:23:16,73.5,46.3,704.1,20181012112316
2018/10/12,11:23:18,70.3,45.7,712.1,20181012112318
2018/10/12,11:23:20,67.2,45.2,723.9,20181012112320
2018/10/12,11:23:22,64.2,45.0,739.1,20181012112322
2018/10/12,11:23:24,61.4,45.0,756.9,20181012112324
2018/10/12,11:23:26,59.1,45.2,776.6,20181012112326
2018/10/12,11:23:28,57.2,45.6,797.4,20181012112328
2018/10/12,11:23:30,55.8,46.2,818.2,20181012112330
2018/10/12,11:23:32,55.1,46.9,838.3,20181012112332
2018/10/12,11:23:34,55.0,47.8,856.7,20181012112334
2018/10/12,11:23:36,55.6,48.8,872.6,20181012112336
2018/10/12,11:23:38,56.8,49.8,885.3,20181012112338
2018/10/12,11:23:40,58.6,50.9,894.3,20181012112340
2018/10/12,11:23:42,60.8,51.9,899.1,20181012112342
2018/10/12,11:23:44,63.5,52.8,899.6,20181012112344
2018/10/12,11:23:46,66.5,53.6,895.8,20181012112346
2018/10/12,11:23:48,69.6,54.2,887.7,20181012112348
2018/10/12,11:23:50,72.7,54.7,875.9,20181012112350
2018/10/12,11:23:52,75.7,54.9,860.7,20181012112352
2018/10/12,11:23:54,78.5,54.9,842.8,20181012112354
2018/10/12,11:23:56,80.9,54.7,823.1,20181012112356
2018/10/12,11:23:58,82.8,54.3,802.3,20181012112358
2018/10/12,11:24:00,84.1,53.7,781.5,20181012112400
2018/10/12,11:24:02,84.8,53.0,761.4,20181012112402
2018/10/12,11:24:04,84.9,52.1,743.1,20181012112404
2018/10/12,11:24:06,84.3,51.1,727.2,20181012112406
2018/10/12,11:24:08,83.1,50.1,714.5,20181012112408
2018/10/12,11:24:10,81.3,49.0,705.6,20181012112410
2018/10/12,11:24:12,79.0,48.0,700.8,20181012112412
2018/10/12,11:24:14,76.4,47.1,700.3,20181012112414
2018/10/12,11:24:16,73.4,46.3,704.2,20181012112416
2018/10/12,11:24:18,70.3,45.7,712.2,20181012112418
2018/10/12,11:24:20,67.2,45.2,724.1,20181012112420
2018/10/12,11:24:22,64.2,45.0,739.4,20181012112422
2018/10/12,11:24:24,61.4,45.0,757.2,20181012112424
2018/10/12,11:24:26,59.0,45.2,777.0,20181012112426
2018/10/12,11:24:28,57.1,45.6,797.7,20181012112428
2018/10/12,11:24:30,55.8,46.2,818.6,20181012112430
2018/10/12,11:24:32,55.1,46.9,838.6,20181012112432
2018/10/12,11:24:34,55.0,47.8,857.0,20181012112434
2018/10/12,11:24:36,55.6,48.8,872.8,20181012112436
2018/10/12,11:24:38,56.8,49.8,885.5,20181012112438
2018/10/12,11:24:40,58.6,50.9,894.4,20181012112440
2018/10/12,11:24:42,60.9,51.9,899.2,20181012112442
2018/10/12,11:24:44,63.6,52.8,899.6,20181012112444
2018/10/12,11:24:46,66.5,53.6,895.7,20181012112446
2018/10/12,11:24:48,69.6,54.2,887.6,20181012112448
2018/10/12,11:24:50,72.8,54.7,875.6,20181012112450
2018/10/12,11:24:52,75.8,54.9,860.4,20181012112452
2018/10/12,11:24:54,78.5,54.9,842.5,20181012112454
2018/10/12,11:24:56,80.9,54.7,822.7,20181012112456
2018/10/12,11:24:58,82.8,54.3,802.0,20181012112458
2018/10/12,11:25:00,84.1,53.7,781.1,20181012112500
2018/10/12,11:25:02,84.8,53.0,761.1,20181012112502
2018/10/12,11:25:04,84.9,52.1,742.8,20181012112504
2018/10/12,11:25:06,84.3,51.1,727.0,20181012112506
2018/10/12,11:25:08,83.1,50.0,714.4,20181012112508
2018/10/12,11:25:10,81.3,49.0,705.5,20181012112510
2018/10/12,11:25:12,79.0,48.0,700.7,20181012112512
2018/10/12,11:25:14,76.3,47.1,700.3,20181012112514
2018/10/12,11:25:16,73.4,46.3,704.3,20181012112516
2018/10/12,11:25:18,70.2,45.7,712.4,20181012112518
2018/10/12,11:25:20,67.1,45.2,724.4,20181012112520
2018/10/12,11:25:22,64.1,45.0,739.6,20181012112522
2018/10/12,11:25:24,61.4,45.0,757.6,20181012112524
2018/10/12,11:25:26,59.0,45.2,777.3,20181012112526
2018/10/12,11:25:28,57.1,45.6,798.1,20181012112528
2018/10/12,11:25:30,55.8,46.2,818.9,20181012112530
2018/10/12,11:25:32,55.1,46.9,838.9,20181012112532
2018/10/12,11:25:34,55.0,47.8,857.2,20181012112534
2018/10/12,11:25:36,55.6,48.8,873.0,20181012112536
2018/10/12,11:25:38,56.8,49.9,885.6,20181012112538
2018/10/12,11:25:40,58.6,50.9,894.5,20181012112540
2018/10/12,11:25:42,60.9,51.9,899.2,20181012112542
2018/10/12,11:25:44,63.6,52.8,899.6,20181012112544
2018/10/12,11:25:46,66.6,53.6,895.6,20181012112546
2018/10/12,11:25:48,69.7,54.2,887.4,20181012112548
2018/10/12,11:25:50,72.8,54.7,875.4,20181012112550
2018/10/12,11:25:52,75.8,54.9,860.1,20181012112552
2018/10/12,11:25:54,78.6,54.9,842.2,20181012112554
2018/10/12,11:25:56,80.9,54.7,822.4,20181012112556
2018/10/12,11:25:58,82.8,54.3,801.6,20181012112558
2018/10/12,11:26:00,84.1,53.7,780.8,20181012112600
2018/10/12,11:26:02,84.8,53.0,760.8,20181012112602
2018/10/12,11:26:04,84.9,52.1,742.5,20181012112604
2018/10/12,11:26:06,84.3,51.1,726.7,20181012112606
2018/10/12,11:26:08,83.1,50.0,714.2,20181012112608
2018/10/12,11:26:10,81.3,49.0,705.4,20181012112610
2018/10/12,11:26:12,79.0,48.0,700.7,20181012112612
2018/10/12,11:26:14,76.3,47.1,700.3,20181012112614
2018/10/12,11:26:16,73.3,46.3,704.4,20181012112616
2018/10/12,11:26:18,70.2,45.7,712.6,20181012112618
2018/10/12,11:26:20,67.1,45.2,724.6,20181012112620
2018/10/12,11:26:22,64.1,45.0,739.9,20181012112622
2018/10/12,11:26:24,61.3,45.0,757.9,20181012112624
2018/10/12,11:26:26,59.0,45.2,777.7,20181012112626
2018/10/12,11:26:28,57.1,45.6,798.4,20181012112628
2018/10/12,11:26:30,55.8,46.2,819.3,20181012112630
2018/10/12,11:26:32,55.1,47.0,839.3,20181012112632
2018/10/12,11:26:34,55.0,47.8,857.5,20181012112634
2018/10/12,11:26:36,55.6,48.8,873.3,20181012112636
2018/10/12,11:26:38,56.9,49.9,885.8,20181012112638
2018/10/12,11:26:40,58.7,50.9,894.6,20181012112640
2018/10/12,11:26:42,61.0,51.9,899.2,20181012112642
2018/10/12,11:26:44,63.7,52.8,899.5,20181012112644
2018/10/12,11:26:46,66.6,53.6,895.5,20181012112646
2018/10/12,11:26:48,69.7,54.2,887.2,20181012112648
2018/10/12,11:26:50,72.9,54.7,875.2,20181012112650
2018/10/12,11:26:52,75.9,54.9,859.8,20181012112652
2018/10/12,11:26:54,78.6,54.9,841.9,20181012112654
2018/10/12,11:26:56,81.0,54.7,822.1,20181012112656
2018/10/12,11:26:58,82.8,54.3,801.3,20181012112658
2018/10/12,11:27:00,84.2,53.7,780.5,20181012112700
2018/10/12,11:27:02,84.8,52.9,760.5,20181012112702
2018/10/12,11:27:04,84.9,52.0,742.2,20181012112704
2018/10/12,11:27:06,84.3,51.1,726.5,20181012112706
2018/10/12,11:27:08,83.0,50.0,714.0,20181012112708
2018/10/12,11:27:10,81.2,49.0,705.2,20181012112710
2018/10/12,11:27:12,78.9,48.0,700.6,20181012112712
2018/10/12,11:27:14,76.2,47.1,700.4,20181012112714
2018/10/12,11:27:16,73.2,46.3,704.5,20181012112716
2018/10/12,11:27:18,70.1,45.7,712.7,20181012112718
2018/10/12,11:27:20,67.0,45.2,724.8,20181012112720
2018/10/12,11:27:22,64.0,45.0,740.2,20181012112722
2018/10/12,11:27:24,61.3,45.0,758.2,20181012112724
2018/10/12,11:27:26,58.9,45.2,778.0,20181012112726
2018/10/12,11:27:28,57.0,45.6,798.8,20181012112728
2018/10/12,11:27:30,55.7,46.2,819.6,20181012112730
2018/10/12,11:27:32,55.1,47.0,839.6,20181012112732
2018/10/12,11:27:34,55.0,47.9,857.8,20181012112734
2018/10/12,11:27:36,55.6,48.9,873.5,20181012112736
2018/10/12,11:27:38,56.9,49.9,886.0,20181012112738
2018/10/12,11:27:40,58.7,50.9,894.7,20181012112740
2018/10/12,11:27:42,61.0,51.9,899.3,20181012112742
2018/10/12,11:27:44,63.7,52.8,899.5,20181012112744
2018/10/12,11:27:46,66.7,53.6,895.4,20181012112746
2018/10/12,11:27:48,69.8,54.3,887.1,20181012112748
2018/10/12,11:27:50,72.9,54.7,875.0,20181012112750
2018/10/12,11:27:52,75.9,54.9,859.6,20181012112752
2018/10/12,11:27:54,78.6,54.9,841.5,20181012112754
2018/10/12,11:27:56,81.0,54.7,821.7,20181012112756
2018/10/12,11:27:58,82.9,54.3,800.9,20181012112758
2018/10/12,11:28:00,84.2,53.7,780.1,20181012112800
2018/10/12,11:28:02,84.9,52.9,760.2,20181012112802
2018/10/12,11:28:04,84.9,52.0,741.9,20181012112804
2018/10/12,11:28:06,84.3,51.0,726.3,20181012112806
2018/10/12,11:28:08,83.0,50.0,713.8,20181012112808
2018/10/12,11:28:10,81.2,49.0,705.1,20181012112810
2018/10/12,11:28:12,78.9,48.0,700.6,20181012112812
2018/10/12,11:28:14,76.2,47.0,700.4,20181012112814
2018/10/12,11:28:16,73.2,46.3,704.6,20181012112816
2018/10/12,11:28:18,70.1,45.6,712.9,20181012112818
2018/10/12,11:28:20,67.0,45.2,725.1,20181012112820
2018/10/12,11:28:22,64.0,45.0,740.5,20181012112822
2018/10/12,11:28:24,61.2,45.0,758.5,20181012112824
2018/10/12,11:28:26,58.9,45.2,778.4,20181012112826
2018/10/12,11:28:28,57.0,45.6,799.1,20181012112828
2018/10/12,11:28:30,55.7,46.2,820.0,20181012112830
2018/10/12,11:28:32,55.0,47.0,839.9,20181012112832
2018/10/12,11:28:34,55.0,47.9,858.1,20181012112834
2018/10/12,11:28:36,55.6,48.9,873.7,20181012112836
2018/10/12,11:28:38,56.9,49.9,886.2,20181012112838
2018/10/12,11:28:40,58.7,51.0,894.8,20181012112840
2018/10/12,11:28:42,61.0,52.0,899.3,20181012112842
2018/10/12,11:28:44,63.8,52.9,899.5,20181012112844
2018/10/12,11:28:46,66.7,53.6,895.3,20181012112846
2018/10/12,11:28:48,69.8,54.3,886.9,20181012112848
2018/10/12,11:28:50,73.0,54.7,874.7,20181012112850
2018/10/12,11:28:52,76.0,54.9,859.3,20181012112852
2018/10/12,11:28:54,78.7,54.9,841.2,20181012112854
2018/10/12,11:28:56,81.0,54.7,821.4,20181012112856
2018/10/12,11:28:58,82.9,54.3,800.6,20181012112858
2018/10/12,11:29:00,84.2,53.7,779.8,20181012112900
2018/10/12,11:29:02,84.9,52.9,759.8,20181012112902
2018/10/12,11:29:04,84.9,52.0,741.7,20181012112904
2018/10/12,11:29:06,84.2,51.0,726.0,20181012112906
2018/10/12,11:29:08,83.0,50.0,713.6,20181012112908
2018/10/12,11:29:10,81.2,48.9,705.0,20181012112910
2018/10/12,11:29:12,78.8,47.9,700.6,20181012112912
2018/10/12,11:29:14,76.1,47.0,700.4,20181012112914
2018/10/12,11:29:16,73.1,46.3,704.7,20181012112916
2018/10/12,11:29:18,70.0,45.6,713.1,20181012112918
2018/10/12,11:29:20,66.9,45.2,725.3,20181012112920
2018/10/12,11:29:22,63.9,45.0,740.8,20181012112922
2018/10/12,11:29:24,61.2,45.0,758.8,20181012112924
2018/10/12,11:29:26,58.9,45.2,778.7,20181012112926
2018/10/12,11:29:28,57.0,45.6,799.5,20181012112928
2018/10/12,11:29:30,55.7,46.2,820.3,20181012112930
2018/10/12,11:29:32,55.0,47.0,840.2,20181012112932
2018/10/12,11:29:34,55.0,47.9,858.4,20181012112934
2018/10/12,11:29:36,55.7,48.9,874.0,20181012112936
2018/10/12,11:29:38,56.9,49.9,886.3,20181012112938
2018/10/12,11:29:40,58.8,51.0,894.9,20181012112940
2018/10/12,11:29:42,61.1,52.0,899.4,20181012112942
2018/10/12,11:29:44,63.8,52.9,899.4,20181012112944
2018/10/12,11:29:46,66.8,53.7,895.2,20181012112946
2018/10/12,11:29:48,69.9,54.3,886.7,20181012112948
2018/10/12,11:29:50,73.0,54.7,874.5,20181012112950
2018/10/12,11:29:52,76.0,54.9,859.0,20181012112952
2018/10/12,11:29:54,78.7,54.9,840.9,20181012112954
2018/10/12,11:29:56,81.1,54.7,821.0,20181012112956
2018/10/12,11:29:58,82.9,54.3,800.2,20181012112958
2018/10/12,11:30:00,84.2,53.7,779.4,20181012113000
2018/10/12,11:30:02,84.9,52.9,759.5,20181012113002
2018/10/12,11:30:04,84.9,52.0,741.4,20181012113004
2018/10/12,11:30:06,84.2,51.0,725.8,20181012113006
2018/10/12,11:30:08,83.0,50.0,713.5,20181012113008
2018/10/12,11:30:10,81.1,48.9,704.9,20181012113010
2018/10/12,11:30:12,78.8,47.9,700.5,20181012113012
2018/10/12,11:30:14,76.1,47.0,700.5,20181012113014
2018/10/12,11:30:16,73.1,46.2,704.8,20181012113016
2018/10/12,11:30:18,70.0,45.6,713.3,20181012113018
2018/10/12,11:30:20,66.9,45.2,725.5,20181012113020
2018/10/12,11:30:22,63.9,45.0,741.0,20181012113022
2018/10/12,11:30:24,61.2,45.0,759.1,20181012113024
2018/10/12,11:30:26,58.8,45.2,779.0,20181012113026
2018/10/12,11:30:28,57.0,45.6,799.8,20181012113028
2018/10/12,11:30:30,55.7,46.2,820.6,20181012113030
2018/10/12,11:30:32,55.0,47.0,840.5,20181012113032
2018/10/12,11:30:34,55.0,47.9,858.7,20181012113034
2018/10/12,11:30:36,55.7,48.9,874.2,20181012113036
2018/10/12,11:30:38,57.0,49.9,886.5,20181012113038
2018/10/12,11:30:40,58.8,51.0,895.0,20181012113040
2018/10/12,11:30:42,61.1,52.0,899.4,20181012113042
2018/10/12,11:30:44,63.8,52.9,899.4,20181012113044
2018/10/12,11:30:46,66.8,53.7,895.1,20181012113046
